"geoid","name","state","county","total_energy_burden","electricity_burden","gas_burden","other_burden","total_energy_cost","electricity_cost","gas_cost","other_cost","total_households","income","black","amerind","asian","hawaiian_pi","hispanic","white","multiracial","other_race","no_high_school","high_school","some_college","bachelor"
51083930302,"Census Tract 9303.02, Halifax County","Virginia","Halifax County",4,3,1,0,2895,2150,560,185,1695,69791,23,0,0,0,0,69,7,0,15,31,35,19
51083930400,"Census Tract 9304, Halifax County","Virginia","Halifax County",4,3,1,0,2912,1966,722,224,1372,69898,12,0,0,0,0,85,2,0,19,28,28,25
51083930500,"Census Tract 9305, Halifax County","Virginia","Halifax County",4,3,1,1,2922,2027,495,400,1806,67843,25,0,0,0,0,74,1,0,19,29,28,24
51083930601,"Census Tract 9306.01, Halifax County","Virginia","Halifax County",6,4,1,1,3024,1931,608,485,971,53689,54,0,0,0,0,44,2,0,15,41,20,24
51083930602,"Census Tract 9306.02, Halifax County","Virginia","Halifax County",4,3,0,0,2472,1850,310,312,1129,67837,53,0,0,0,0,44,2,0,7,41,34,18
51083930800,"Census Tract 9308, Halifax County","Virginia","Halifax County",5,3,1,1,3030,2035,321,674,1666,63867,49,0,1,0,2,47,1,0,6,34,34,25
51085320100,"Census Tract 3201, Hanover County","Virginia","Hanover County",2,2,0,0,2951,2149,537,265,2215,129739,6,0,0,0,4,84,5,1,5,26,23,46
51085320200,"Census Tract 3202, Hanover County","Virginia","Hanover County",2,2,0,0,3026,2218,564,244,2174,132818,11,0,2,0,1,80,6,0,13,21,31,35
51085320300,"Census Tract 3203, Hanover County","Virginia","Hanover County",2,2,0,0,3167,2192,582,393,1670,141651,8,0,4,0,0,83,4,1,5,23,24,48
51085320400,"Census Tract 3204, Hanover County","Virginia","Hanover County",2,2,0,0,2518,2001,335,182,2163,118787,9,0,1,0,5,77,7,0,14,24,16,46
51085320500,"Census Tract 3205, Hanover County","Virginia","Hanover County",2,2,0,0,2954,2100,514,340,1212,130280,3,0,1,1,1,92,1,0,1,29,25,45
51085320601,"Census Tract 3206.01, Hanover County","Virginia","Hanover County",2,2,0,0,2321,1772,281,268,1433,98369,23,1,2,0,1,65,4,4,15,23,27,35
51085320602,"Census Tract 3206.02, Hanover County","Virginia","Hanover County",2,2,0,0,2216,1834,298,84,1445,91178,14,0,2,0,6,63,5,9,8,18,35,38
51085320701,"Census Tract 3207.01, Hanover County","Virginia","Hanover County",2,1,0,0,3021,2156,632,233,1872,152853,12,0,0,0,0,77,9,1,9,16,32,43
51085320702,"Census Tract 3207.02, Hanover County","Virginia","Hanover County",2,1,0,0,3006,2367,427,212,1098,165064,8,0,1,0,0,86,4,0,7,19,26,49
51085320801,"Census Tract 3208.01, Hanover County","Virginia","Hanover County",2,2,0,0,2939,2259,517,163,893,148370,18,0,0,0,0,77,4,1,6,18,37,39
51085320803,"Census Tract 3208.03, Hanover County","Virginia","Hanover County",1,1,0,0,2737,1949,719,69,2481,182892,12,0,2,1,0,77,6,2,3,5,13,79
51085320804,"Census Tract 3208.04, Hanover County","Virginia","Hanover County",1,1,0,0,2614,1983,606,25,1824,184500,1,0,3,0,0,92,3,1,1,12,26,61
51085320805,"Census Tract 3208.05, Hanover County","Virginia","Hanover County",2,1,0,0,2453,1971,403,79,1284,136504,5,0,8,0,0,84,2,0,7,13,32,48
51085320901,"Census Tract 3209.01, Hanover County","Virginia","Hanover County",2,1,0,0,2676,2085,432,159,2200,143361,4,0,1,0,1,90,4,0,6,15,22,56
51085320902,"Census Tract 3209.02, Hanover County","Virginia","Hanover County",2,2,0,0,3008,2176,656,176,1086,144291,9,0,1,0,1,88,1,0,3,26,27,43
51085321001,"Census Tract 3210.01, Hanover County","Virginia","Hanover County",2,2,0,0,2296,1854,265,177,1571,96899,7,0,0,0,1,89,2,0,1,31,33,35
51085321003,"Census Tract 3210.03, Hanover County","Virginia","Hanover County",2,2,0,0,2211,1791,336,84,1127,107165,21,0,1,0,0,73,5,0,1,15,35,49
51085321004,"Census Tract 3210.04, Hanover County","Virginia","Hanover County",2,1,0,0,2737,2073,585,79,1696,153855,3,0,1,0,0,82,9,5,2,18,28,52
51085321100,"Census Tract 3211, Hanover County","Virginia","Hanover County",3,2,0,0,2540,1949,434,157,2339,96299,3,0,1,0,0,92,4,0,6,22,39,34
51085321201,"Census Tract 3212.01, Hanover County","Virginia","Hanover County",2,2,0,0,2521,2095,287,139,1887,110547,9,2,0,0,2,85,3,0,4,40,35,21
51085321202,"Census Tract 3212.02, Hanover County","Virginia","Hanover County",3,2,0,0,1908,1746,74,88,1778,75015,11,0,0,0,1,73,10,5,4,37,35,23
51085321300,"Census Tract 3213, Hanover County","Virginia","Hanover County",2,2,0,0,2634,2010,526,98,2520,133577,8,0,6,0,1,79,6,0,6,17,34,43
51085321401,"Census Tract 3214.01, Hanover County","Virginia","Hanover County",2,2,0,0,2994,2236,491,267,939,139020,5,0,0,0,0,89,2,3,5,34,29,32
51085321402,"Census Tract 3214.02, Hanover County","Virginia","Hanover County",2,2,0,0,2838,2255,279,304,1338,129738,2,0,0,0,0,92,5,1,6,23,41,30
51085321403,"Census Tract 3214.03, Hanover County","Virginia","Hanover County",2,2,0,0,2909,2353,380,176,1138,144137,8,1,1,0,1,89,2,0,2,32,27,39
51087200106,"Census Tract 2001.06, Henrico County","Virginia","Henrico County",2,2,1,0,1981,1380,586,15,2024,82229,14,0,9,0,3,59,4,11,10,23,35,33
51087200108,"Census Tract 2001.08, Henrico County","Virginia","Henrico County",1,1,0,0,2763,1920,738,105,969,256354,1,0,8,0,2,86,3,0,0,1,8,91
51087200109,"Census Tract 2001.09, Henrico County","Virginia","Henrico County",1,1,0,0,2524,1854,568,102,1313,209170,3,0,0,0,1,96,0,0,2,2,23,73
51087200122,"Census Tract 2001.22, Henrico County","Virginia","Henrico County",1,1,0,0,2464,1927,527,10,1654,172808,7,0,13,0,4,70,6,0,0,9,20,71
51087200123,"Census Tract 2001.23, Henrico County","Virginia","Henrico County",2,1,1,0,1864,1282,473,109,1463,86471,30,0,3,1,2,53,10,2,1,12,34,53
51087200124,"Census Tract 2001.24, Henrico County","Virginia","Henrico County",1,1,0,0,1985,1635,343,7,1945,133640,7,0,1,0,4,72,3,13,9,9,21,61
51087200125,"Census Tract 2001.25, Henrico County","Virginia","Henrico County",2,1,0,0,1433,1263,155,15,1723,92646,21,2,31,0,1,39,5,1,2,16,26,57
51087200126,"Census Tract 2001.26, Henrico County","Virginia","Henrico County",2,1,0,0,1367,1194,99,74,2080,81843,22,0,26,0,2,41,3,7,3,9,36,53
51087200127,"Census Tract 2001.27, Henrico County","Virginia","Henrico County",1,1,0,0,2153,1809,329,15,2286,157712,7,0,5,0,0,83,4,0,1,6,17,76
51087200131,"Census Tract 2001.31, Henrico County","Virginia","Henrico County",2,1,0,0,1956,1433,414,109,833,121913,6,0,9,0,0,75,10,0,3,6,33,57
51087200132,"Census Tract 2001.32, Henrico County","Virginia","Henrico County",2,2,0,0,2114,1511,424,179,1564,96302,3,0,13,0,6,56,14,8,24,16,21,39
51087200133,"Census Tract 2001.33, Henrico County","Virginia","Henrico County",1,1,0,0,1707,1362,340,5,1170,121410,20,0,5,0,0,66,9,0,2,28,12,58
51087200134,"Census Tract 2001.34, Henrico County","Virginia","Henrico County",2,1,0,0,2394,1561,777,56,1999,159139,6,0,0,0,1,85,7,1,2,10,17,71
51087200135,"Census Tract 2001.35, Henrico County","Virginia","Henrico County",1,1,0,0,2303,1585,694,24,798,162627,2,0,2,0,5,84,6,1,0,12,15,73
51087200136,"Census Tract 2001.36, Henrico County","Virginia","Henrico County",2,2,1,0,1903,1386,506,11,1456,85170,15,0,2,0,0,75,7,1,6,16,30,48
51087200137,"Census Tract 2001.37, Henrico County","Virginia","Henrico County",2,2,0,0,1648,1502,139,7,931,94840,15,0,0,0,3,68,5,9,0,24,21,54
51087200138,"Census Tract 2001.38, Henrico County","Virginia","Henrico County",2,1,0,0,1878,1592,278,8,1765,124410,26,0,2,0,1,66,4,1,0,4,43,53
51087200139,"Census Tract 2001.39, Henrico County","Virginia","Henrico County",1,1,0,0,1805,1615,185,5,1819,124800,9,0,11,0,1,71,5,2,5,7,26,62
51087200140,"Census Tract 2001.40, Henrico County","Virginia","Henrico County",1,1,0,0,1987,1585,398,4,1878,167259,8,0,15,0,1,74,1,0,2,7,14,77
51087200141,"Census Tract 2001.41, Henrico County","Virginia","Henrico County",1,1,0,0,1970,1460,504,6,1157,157403,5,0,44,0,0,50,1,0,5,7,13,76
51087200142,"Census Tract 2001.42, Henrico County","Virginia","Henrico County",1,1,0,0,2345,1849,488,8,1421,192260,0,0,17,0,9,68,5,1,0,6,10,84
51087200143,"Census Tract 2001.43, Henrico County","Virginia","Henrico County",1,1,0,0,2688,1977,705,6,803,235234,8,0,18,0,6,53,14,0,3,1,8,89
51087200144,"Census Tract 2001.44, Henrico County","Virginia","Henrico County",1,1,0,0,1529,1221,259,49,1528,134517,25,0,25,0,0,44,3,3,0,6,16,78
51087200145,"Census Tract 2001.45, Henrico County","Virginia","Henrico County",1,1,0,0,2871,2009,808,54,1404,270176,2,0,23,0,0,65,9,1,0,3,7,91
51087200146,"Census Tract 2001.46, Henrico County","Virginia","Henrico County",1,1,0,0,2340,1688,635,17,1152,194766,9,0,19,0,0,71,1,0,0,1,13,85
51087200147,"Census Tract 2001.47, Henrico County","Virginia","Henrico County",1,1,0,0,2816,2099,716,1,2470,302907,3,0,35,0,0,56,5,1,0,1,13,86
51087200148,"Census Tract 2001.48, Henrico County","Virginia","Henrico County",1,1,0,0,2491,1744,739,8,1635,228463,1,0,43,0,0,54,3,0,2,3,10,85
51087200149,"Census Tract 2001.49, Henrico County","Virginia","Henrico County",1,1,0,0,2323,1674,633,16,1987,202258,2,1,39,0,1,51,6,0,0,9,16,75
51087200150,"Census Tract 2001.50, Henrico County","Virginia","Henrico County",1,1,0,0,2694,1958,692,44,1359,220321,6,0,41,0,0,48,5,0,0,4,19,77
51087200151,"Census Tract 2001.51, Henrico County","Virginia","Henrico County",1,1,0,0,1944,1588,339,17,2428,133810,14,1,16,0,5,59,5,0,2,14,19,64
51087200152,"Census Tract 2001.52, Henrico County","Virginia","Henrico County",2,1,1,0,2261,1558,668,35,1269,107195,13,0,6,0,1,77,2,0,1,31,16,51
51087200153,"Census Tract 2001.53, Henrico County","Virginia","Henrico County",2,1,0,0,2003,1342,549,112,1388,109891,11,0,15,0,2,57,7,8,9,17,30,44
51087200201,"Census Tract 2002.01, Henrico County","Virginia","Henrico County",2,1,0,0,2428,1595,718,115,1240,148718,3,0,3,0,3,83,8,0,1,9,13,78
51087200202,"Census Tract 2002.02, Henrico County","Virginia","Henrico County",1,1,0,0,2749,1786,626,337,1508,184860,0,1,2,0,0,94,2,1,2,6,14,79
51087200301,"Census Tract 2003.01, Henrico County","Virginia","Henrico County",1,1,0,0,2283,1547,519,217,793,160442,11,0,4,0,0,79,5,1,1,17,11,71
51087200302,"Census Tract 2003.02, Henrico County","Virginia","Henrico County",2,1,0,0,2687,1719,427,541,1520,153020,2,1,5,0,5,81,5,2,8,14,9,69
51087200303,"Census Tract 2003.03, Henrico County","Virginia","Henrico County",2,1,0,0,2048,1525,453,70,1328,103254,12,0,6,0,3,72,3,5,12,11,21,56
51087200305,"Census Tract 2003.05, Henrico County","Virginia","Henrico County",2,2,1,0,2273,1589,613,71,1830,105709,12,0,15,0,2,54,8,9,5,32,29,34
51087200404,"Census Tract 2004.04, Henrico County","Virginia","Henrico County",2,2,0,0,2084,1506,479,99,1206,99307,16,0,7,0,10,62,2,3,20,21,17,42
51087200407,"Census Tract 2004.07, Henrico County","Virginia","Henrico County",2,2,0,0,2177,1714,440,23,2146,107468,15,0,14,0,4,54,7,5,4,23,34,39
51087200409,"Census Tract 2004.09, Henrico County","Virginia","Henrico County",2,2,0,0,2313,1697,376,240,751,105407,36,0,4,0,2,40,3,15,8,35,24,33
51087200411,"Census Tract 2004.11, Henrico County","Virginia","Henrico County",2,2,0,0,1685,1356,257,72,2377,83769,36,0,13,0,2,38,9,2,5,22,38,36
51087200412,"Census Tract 2004.12, Henrico County","Virginia","Henrico County",2,2,0,0,1401,1161,231,9,1047,58948,38,0,1,0,10,29,7,14,11,23,39,27
51087200413,"Census Tract 2004.13, Henrico County","Virginia","Henrico County",2,1,0,0,2231,1691,519,21,1897,132262,8,0,12,0,0,71,5,4,3,10,30,57
51087200414,"Census Tract 2004.14, Henrico County","Virginia","Henrico County",1,1,0,0,2492,1983,488,21,2151,171124,12,0,16,0,3,58,9,1,3,14,25,59
51087200415,"Census Tract 2004.15, Henrico County","Virginia","Henrico County",1,1,0,0,2471,1855,537,79,1561,169619,5,0,12,0,0,80,3,1,3,3,23,71
51087200416,"Census Tract 2004.16, Henrico County","Virginia","Henrico County",2,2,0,0,2207,1868,326,13,2409,119635,20,0,4,1,0,73,2,0,6,10,37,48
51087200417,"Census Tract 2004.17, Henrico County","Virginia","Henrico County",1,1,0,0,1290,1080,197,13,1431,106618,27,0,2,0,1,55,11,4,13,24,30,33
51087200418,"Census Tract 2004.18, Henrico County","Virginia","Henrico County",2,1,0,0,2009,1414,281,314,1197,106744,25,0,2,0,12,21,8,32,27,33,22,17
51087200501,"Census Tract 2005.01, Henrico County","Virginia","Henrico County",3,2,1,0,2182,1487,446,249,973,85338,20,0,8,0,4,47,2,18,11,24,27,38
51087200502,"Census Tract 2005.02, Henrico County","Virginia","Henrico County",3,2,0,0,2530,1969,196,365,900,83765,16,0,3,0,1,71,3,6,8,24,19,49
51087200503,"Census Tract 2005.03, Henrico County","Virginia","Henrico County",3,2,0,0,2716,1977,311,428,1566,100622,27,0,7,1,2,50,10,3,7,35,28,29
51087200600,"Census Tract 2006, Henrico County","Virginia","Henrico County",3,2,0,1,2765,1823,190,752,2268,88575,13,0,6,0,6,63,9,3,9,16,40,34
51087200700,"Census Tract 2007, Henrico County","Virginia","Henrico County",3,2,0,0,2086,1587,120,379,1787,79724,29,0,0,0,1,64,2,3,8,20,23,50
51087200801,"Census Tract 2008.01, Henrico County","Virginia","Henrico County",3,2,0,0,2511,1943,268,300,1459,79707,26,0,7,0,2,49,11,5,10,16,35,39
51087200802,"Census Tract 2008.02, Henrico County","Virginia","Henrico County",3,2,0,1,2785,1957,205,623,884,89811,24,0,7,0,0,63,4,2,6,21,35,39
51087200805,"Census Tract 2008.05, Henrico County","Virginia","Henrico County",5,4,0,0,2218,1937,207,74,1401,48006,90,0,0,0,0,8,0,2,18,36,40,6
51087200806,"Census Tract 2008.06, Henrico County","Virginia","Henrico County",3,2,1,0,2511,1920,508,83,700,77366,51,0,0,0,3,14,32,0,14,37,30,20
51087200807,"Census Tract 2008.07, Henrico County","Virginia","Henrico County",3,3,0,0,2233,1924,307,2,1937,65017,78,5,0,0,2,9,3,3,8,30,46,16
51087200904,"Census Tract 2009.04, Henrico County","Virginia","Henrico County",3,2,0,0,2435,1600,450,385,2797,94544,56,0,4,0,1,35,6,0,2,21,28,49
51087200905,"Census Tract 2009.05, Henrico County","Virginia","Henrico County",3,2,0,0,2369,1959,349,61,2277,91290,31,0,14,0,1,39,6,9,11,33,30,25
51087200906,"Census Tract 2009.06, Henrico County","Virginia","Henrico County",2,2,0,0,2442,2038,333,71,1729,99179,21,0,13,0,4,55,5,2,3,28,22,47
51087200907,"Census Tract 2009.07, Henrico County","Virginia","Henrico County",2,2,0,0,2297,1842,399,56,1841,117156,30,0,12,0,0,51,6,1,3,22,22,52
51087200908,"Census Tract 2009.08, Henrico County","Virginia","Henrico County",2,2,0,0,2411,1960,210,241,1061,102438,41,0,9,0,2,32,2,13,10,17,41,33
51087201001,"Census Tract 2010.01, Henrico County","Virginia","Henrico County",3,2,0,0,2416,1933,342,141,2567,96464,86,0,0,0,1,11,3,0,3,29,32,36
51087201002,"Census Tract 2010.02, Henrico County","Virginia","Henrico County",5,4,0,0,2690,2152,259,279,1248,59099,77,0,2,0,0,15,6,0,13,36,35,15
51087201003,"Census Tract 2010.03, Henrico County","Virginia","Henrico County",3,2,0,0,2467,1972,344,151,2740,83188,91,0,0,0,0,3,6,0,14,32,35,19
51087201102,"Census Tract 2011.02, Henrico County","Virginia","Henrico County",3,3,0,0,2058,1814,132,112,1784,63567,78,0,0,0,1,16,4,0,11,26,36,27
51087201103,"Census Tract 2011.03, Henrico County","Virginia","Henrico County",3,2,1,0,1790,1392,396,2,1365,58316,88,0,0,0,2,6,3,0,17,24,35,24
51087201104,"Census Tract 2011.04, Henrico County","Virginia","Henrico County",3,2,0,0,2499,1774,352,373,1515,77054,73,0,9,0,0,15,2,0,9,29,37,26
51087201203,"Census Tract 2012.03, Henrico County","Virginia","Henrico County",4,3,0,0,2546,2126,210,210,1057,70479,88,0,0,0,0,9,1,2,13,25,45,17
51087201204,"Census Tract 2012.04, Henrico County","Virginia","Henrico County",4,3,0,1,2591,1985,147,459,1499,60730,49,0,0,0,1,45,3,1,5,38,35,22
51087201205,"Census Tract 2012.05, Henrico County","Virginia","Henrico County",4,3,0,0,2235,1864,273,98,1426,56972,68,0,0,0,0,23,5,3,2,46,29,22
51087201206,"Census Tract 2012.06, Henrico County","Virginia","Henrico County",3,2,0,0,2213,1968,235,10,1005,80176,94,0,1,0,0,3,2,0,2,28,41,29
51087201403,"Census Tract 2014.03, Henrico County","Virginia","Henrico County",2,2,0,0,2299,1925,321,53,2285,92293,48,0,0,1,0,46,5,0,8,35,27,29
51087201404,"Census Tract 2014.04, Henrico County","Virginia","Henrico County",3,2,0,0,2447,2043,166,238,1813,92086,18,1,1,0,1,76,2,0,5,42,29,24
51087201405,"Census Tract 2014.05, Henrico County","Virginia","Henrico County",5,3,2,0,3131,2060,1070,1,980,66829,99,0,0,0,0,0,0,1,1,39,19,41
51087201406,"Census Tract 2014.06, Henrico County","Virginia","Henrico County",3,3,0,0,2054,1682,262,110,1696,61472,66,0,1,0,0,20,9,5,13,38,41,7
51087201502,"Census Tract 2015.02, Henrico County","Virginia","Henrico County",2,2,0,0,2687,2140,415,132,2032,124699,47,0,2,0,2,40,7,1,3,17,42,37
51087201503,"Census Tract 2015.03, Henrico County","Virginia","Henrico County",2,2,0,0,2332,1903,374,55,2338,99819,79,0,0,0,1,18,2,0,5,23,33,38
51087201504,"Census Tract 2015.04, Henrico County","Virginia","Henrico County",4,3,1,0,2362,1826,403,133,1816,61742,74,0,3,0,0,17,6,0,24,22,39,14
51087201601,"Census Tract 2016.01, Henrico County","Virginia","Henrico County",2,2,0,0,2465,2093,253,119,1511,118367,23,0,0,0,3,71,2,0,4,34,30,33
51087201602,"Census Tract 2016.02, Henrico County","Virginia","Henrico County",2,1,0,0,2535,1900,305,330,2275,129476,43,0,1,0,2,50,2,2,5,16,24,55
51087201701,"Census Tract 2017.01, Henrico County","Virginia","Henrico County",3,3,0,0,2558,2052,201,305,1499,76375,29,0,3,0,1,56,11,0,14,39,31,16
51089010100,"Census Tract 101, Henry County","Virginia","Henry County",5,4,1,0,2278,1781,285,212,1629,45547,15,0,0,0,5,70,9,1,18,34,30,17
51089010200,"Census Tract 102, Henry County","Virginia","Henry County",4,3,0,0,2422,1986,196,240,2006,60480,18,0,3,0,3,67,3,6,18,31,19,32
51089010300,"Census Tract 103, Henry County","Virginia","Henry County",3,3,0,0,2509,2128,254,127,2028,71755,33,0,0,0,5,53,1,8,13,30,34,22
51089010400,"Census Tract 104, Henry County","Virginia","Henry County",4,3,0,0,2674,2125,336,213,1271,74352,39,0,0,0,1,52,5,3,14,29,43,14
51089010500,"Census Tract 105, Henry County","Virginia","Henry County",5,4,1,0,2591,2018,388,185,1486,54848,23,0,0,0,0,70,3,4,20,34,38,9
51089010601,"Census Tract 106.01, Henry County","Virginia","Henry County",3,3,0,0,2360,2031,146,183,1264,71878,28,0,0,0,3,65,1,4,13,28,41,17
51089010602,"Census Tract 106.02, Henry County","Virginia","Henry County",4,3,0,0,2722,2219,271,232,1410,67337,25,1,2,0,1,68,1,2,20,26,37,17
51089010700,"Census Tract 107, Henry County","Virginia","Henry County",4,3,1,0,2661,2174,327,160,1314,62196,19,0,0,0,0,75,6,0,15,36,35,14
51089010800,"Census Tract 108, Henry County","Virginia","Henry County",6,4,1,1,2771,1907,303,561,986,46596,40,0,0,0,1,58,1,0,20,32,32,16
51089010900,"Census Tract 109, Henry County","Virginia","Henry County",5,4,1,1,2785,2006,371,408,1109,52275,18,0,1,0,0,75,2,4,26,22,33,18
51089011000,"Census Tract 110, Henry County","Virginia","Henry County",5,4,1,1,2628,2052,263,313,2126,48997,23,0,0,0,4,74,0,0,21,46,22,11
51089011100,"Census Tract 111, Henry County","Virginia","Henry County",5,4,0,1,2552,1986,223,343,1031,47236,10,0,0,0,1,85,2,2,28,24,30,18
51089011200,"Census Tract 112, Henry County","Virginia","Henry County",5,4,0,1,2423,1884,207,332,1279,45993,7,0,0,0,0,92,0,0,36,25,31,8
51089011300,"Census Tract 113, Henry County","Virginia","Henry County",4,3,0,1,2708,2010,281,417,1472,61249,19,0,0,0,1,72,8,0,15,33,36,15
51091970100,"Census Tract 9701, Highland County","Virginia","Highland County",4,3,1,1,3044,1947,496,601,1014,74301,0,0,3,0,0,94,3,0,8,30,22,39
51093280101,"Census Tract 2801.01, Isle of Wight County","Virginia","Isle of Wight County",3,2,0,0,3085,2244,527,314,1510,110693,22,0,0,0,1,72,4,0,10,30,32,27
51093280104,"Census Tract 2801.04, Isle of Wight County","Virginia","Isle of Wight County",2,1,1,0,2869,1941,862,66,1716,136692,12,0,0,0,1,83,3,1,3,13,42,42
51093280105,"Census Tract 2801.05, Isle of Wight County","Virginia","Isle of Wight County",3,2,1,0,2807,2053,578,176,1917,99945,46,0,1,0,0,49,4,0,12,33,24,31
51093280106,"Census Tract 2801.06, Isle of Wight County","Virginia","Isle of Wight County",2,1,1,0,2945,1973,950,22,1265,153626,20,0,0,0,5,68,4,2,9,32,27,32
51093280107,"Census Tract 2801.07, Isle of Wight County","Virginia","Isle of Wight County",2,2,1,0,3035,2142,859,34,1776,142603,17,0,4,0,1,70,3,4,3,21,37,39
51093280108,"Census Tract 2801.08, Isle of Wight County","Virginia","Isle of Wight County",2,2,0,0,2159,1742,384,33,1749,96770,22,0,1,0,1,62,13,1,9,21,34,36
51093280200,"Census Tract 2802, Isle of Wight County","Virginia","Isle of Wight County",3,2,1,0,3231,2337,737,157,1508,113820,22,0,0,0,0,72,4,2,8,29,46,18
51093280300,"Census Tract 2803, Isle of Wight County","Virginia","Isle of Wight County",3,2,0,0,3006,2358,394,254,2007,100979,14,0,2,0,0,76,4,3,10,31,38,21
51093280400,"Census Tract 2804, Isle of Wight County","Virginia","Isle of Wight County",4,3,0,0,3519,2711,422,386,1748,87018,22,1,0,0,0,74,2,0,7,38,36,18
51095080102,"Census Tract 801.02, James City County","Virginia","James City County",3,2,0,0,2176,1880,276,20,1292,82375,36,0,2,0,4,29,13,15,21,35,37,7
51095080103,"Census Tract 801.03, James City County","Virginia","James City County",2,2,0,0,2071,1602,426,43,1505,98642,23,0,0,0,2,70,3,1,6,21,28,45
